,id,story,query,target,target_text,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,task_split
2028,ab6422b7-510b-42d7-a71a-088285665c11,"[Wilhelmina] went to the store with her mother, [Cindy]. While they were in the fruit aisle, they ran into [Cindy]'s brother, [Hugh]. [Wilhelmina] was playing in the sandbox with her brother [Pete].","('Hugh', 'Pete')",14,nephew,"[Wilhelmina] went to the store with her mother, [Cindy]. While they were in the fruit aisle, they ran into [Cindy]'s brother, [Hugh]. [Wilhelmina] was playing in the sandbox with her brother [Pete].","[{('Hugh', 'nephew', 'Pete'): [('Hugh', 'sister', 'Cindy'), ('Cindy', 'son', 'Pete')]}, {('Cindy', 'son', 'Pete'): [('Cindy', 'daughter', 'Wilhelmina'), ('Wilhelmina', 'brother', 'Pete')]}]",sister-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'daughter', 'brother']","(0, 3)","Hugh:male,Cindy:female,Wilhelmina:female,Pete:male",train
2029,4f26930b-dfc2-4e14-8b4f-6e967bcddca0,"[Wilhelmina] invited her mother, [Cindy], to dinner and extended the invitation to [Cindy]'s son, [Pete]. [Pete] and his brother [Leonard] went out for lunch. [Pete] had a burger, and [Leonard] had a chicken sandwich.","('Wilhelmina', 'Leonard')",3,brother,"[Wilhelmina] invited her mother, [Cindy], to dinner and extended the invitation to [Cindy]'s son, [Pete]. [Pete] and his brother [Leonard] went out for lunch. [Pete] had a burger, and [Leonard] had a chicken sandwich.","[{('Wilhelmina', 'brother', 'Leonard'): [('Wilhelmina', 'mother', 'Cindy'), ('Cindy', 'son', 'Leonard')]}, {('Cindy', 'son', 'Leonard'): [('Cindy', 'son', 'Pete'), ('Pete', 'brother', 'Leonard')]}]",mother-son-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'brother']","(0, 3)","Wilhelmina:female,Cindy:female,Pete:male,Leonard:male",train
2030,efeebfcb-7db5-487d-9d3a-f11d9a7b5bef,[Lena] is a woman with a nephew named [Johnson]. [Cindy] was sewing a sweater for her sister [Lena]. [David] has a son called [Johnson]. Each day they go to the park after school.,"('David', 'Cindy')",4,sister,[David] has a son called [Johnson]. Each day they go to the park after school. [Lena] is a woman with a nephew named [Johnson]. [Cindy] was sewing a sweater for her sister [Lena].,"[{('David', 'sister', 'Cindy'): [('David', 'sister', 'Lena'), ('Lena', 'sister', 'Cindy')]}, {('David', 'sister', 'Lena'): [('David', 'son', 'Johnson'), ('Johnson', 'aunt', 'Lena')]}]",son-aunt-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'aunt', 'sister']","(0, 3)","David:female,Johnson:male,Lena:female,Cindy:female",train
2031,a73fb1bc-1241-44e5-82cf-3b43707f08d9,[Cindy] and her brother [Wesley] went to the diner to eat yummy food together. [Francisco] does not know he has a son named [Leonard]. [Francisco] is the Husband of [Cindy]. They got married in 1975 and have had their ups and downs like any married couple.,"('Wesley', 'Leonard')",14,nephew,[Cindy] and her brother [Wesley] went to the diner to eat yummy food together. [Francisco] is the Husband of [Cindy]. They got married in 1975 and have had their ups and downs like any married couple. [Francisco] does not know he has a son named [Leonard].,"[{('Wesley', 'nephew', 'Leonard'): [('Wesley', 'sister', 'Cindy'), ('Cindy', 'son', 'Leonard')]}, {('Cindy', 'son', 'Leonard'): [('Cindy', 'husband', 'Francisco'), ('Francisco', 'son', 'Leonard')]}]",sister-husband-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'husband', 'son']","(0, 3)","Wesley:male,Cindy:female,Francisco:male,Leonard:male",train
2032,68bffa79-52b5-4f09-adcb-6f2720723dc4,[Lena] was playing tag with her father [James]. [Hugh] was happy that his son [Brandon] was doing well in college. [Lena] and her nephew [Brandon] went to the store to buy some new tea.,"('Hugh', 'James')",5,father,[Hugh] was happy that his son [Brandon] was doing well in college. [Lena] and her nephew [Brandon] went to the store to buy some new tea. [Lena] was playing tag with her father [James].,"[{('Hugh', 'father', 'James'): [('Hugh', 'sister', 'Lena'), ('Lena', 'father', 'James')]}, {('Hugh', 'sister', 'Lena'): [('Hugh', 'son', 'Brandon'), ('Brandon', 'aunt', 'Lena')]}]",son-aunt-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'aunt', 'father']","(0, 3)","Hugh:male,Brandon:male,Lena:female,James:male",train
2033,eaf9db09-c69f-43cd-9ff4-b1490290abdc,[Leonard] loves spending time with his uncle [Hugh]. [Cindy] loves to make cookies for her son. His name is [Leonard]. [Hugh]'s son is [Michael]. [Michael] and his father always go fishing together on Sundays and have a great time together.,"('Cindy', 'Michael')",14,nephew,[Cindy] loves to make cookies for her son. His name is [Leonard]. [Leonard] loves spending time with his uncle [Hugh]. [Hugh]'s son is [Michael]. [Michael] and his father always go fishing together on Sundays and have a great time together.,"[{('Cindy', 'nephew', 'Michael'): [('Cindy', 'brother', 'Hugh'), ('Hugh', 'son', 'Michael')]}, {('Cindy', 'brother', 'Hugh'): [('Cindy', 'son', 'Leonard'), ('Leonard', 'uncle', 'Hugh')]}]",son-uncle-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'uncle', 'son']","(0, 3)","Cindy:female,Leonard:male,Hugh:male,Michael:male",train
2034,43b03637-67dc-4bb6-804f-efebe27d6d95,"At 5:32, [David]'s husband [Hugh] arrived home from work. [David] was at the kitchen sink peeling potatoes, and talking on the phone to her father, [James]. [Hugh] and his son [Michael] went to the store to by bread.","('James', 'Michael')",10,grandson,"At 5:32, [David]'s husband [Hugh] arrived home from work. [David] was at the kitchen sink peeling potatoes, and talking on the phone to her father, [James]. [Hugh] and his son [Michael] went to the store to by bread.","[{('James', 'grandson', 'Michael'): [('James', 'daughter', 'David'), ('David', 'son', 'Michael')]}, {('David', 'son', 'Michael'): [('David', 'husband', 'Hugh'), ('Hugh', 'son', 'Michael')]}]",daughter-husband-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'husband', 'son']","(0, 3)","James:male,David:female,Hugh:male,Michael:male",train
2035,078bf4f4-de05-47af-b1bf-8b6ebb9e2201,"[Dolores] bought some shoes for her father [Joshua]. [Joshua] is frustrated teaching his son how to drive. His son is [Clarence]. [Clarence]'s brother, [Thomas], brought the car over to help him.","('Dolores', 'Thomas')",3,brother,"[Dolores] bought some shoes for her father [Joshua]. [Joshua] is frustrated teaching his son how to drive. His son is [Clarence]. [Clarence]'s brother, [Thomas], brought the car over to help him.","[{('Dolores', 'brother', 'Thomas'): [('Dolores', 'father', 'Joshua'), ('Joshua', 'son', 'Thomas')]}, {('Joshua', 'son', 'Thomas'): [('Joshua', 'son', 'Clarence'), ('Clarence', 'brother', 'Thomas')]}]",father-son-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'brother']","(0, 3)","Dolores:female,Joshua:male,Clarence:male,Thomas:male",train
2036,f4c8e108-89d0-4521-a74f-bf476295aeb5,"[Johnson] is a man with a son named [Hugh]. [Hugh] was trying to get the attention of his father [James]. [James] was busy paying attention to his other son [Francisco], unfortunately.","('Francisco', 'Johnson')",14,nephew,"[Hugh] was trying to get the attention of his father [James]. [James] was busy paying attention to his other son [Francisco], unfortunately. [Johnson] is a man with a son named [Hugh].","[{('Francisco', 'nephew', 'Johnson'): [('Francisco', 'brother', 'Hugh'), ('Hugh', 'son', 'Johnson')]}, {('Francisco', 'brother', 'Hugh'): [('Francisco', 'father', 'James'), ('James', 'son', 'Hugh')]}]",father-son-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'son']","(0, 3)","Francisco:male,James:male,Hugh:male,Johnson:male",train
2037,8336f06f-a8f9-422a-998f-ebd2828215ab,"[Dolores]'s brother [Thomas] took her to the fair when she was little. [Thomas] also brought his brother [Clarence]. [Dolores] and her granddaughter, [Frances], enjoyed their day at the park.","('Frances', 'Clarence')",10,grandson,"[Dolores] and her granddaughter, [Frances], enjoyed their day at the park. [Dolores]'s brother [Thomas] took her to the fair when she was little. [Thomas] also brought his brother [Clarence].","[{('Frances', 'grandson', 'Clarence'): [('Frances', 'granddaughter', 'Dolores'), ('Dolores', 'brother', 'Clarence')]}, {('Dolores', 'brother', 'Clarence'): [('Dolores', 'brother', 'Thomas'), ('Thomas', 'brother', 'Clarence')]}]",granddaughter-brother-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['granddaughter', 'brother', 'brother']","(0, 3)","Frances:female,Dolores:female,Thomas:male,Clarence:male",train
2038,b315bb45-1ccd-4b5e-86ec-00a9ca22651c,"[Dolores] went out for pizza with her father [Joshua]. [Joshua]'s son, [Joseph], had been misbehaving, so [Joshua] had to spank him. [James] and his granddaughter [Dolores] went to the zoo, and had a great day looking at all the animals.","('James', 'Joseph')",10,grandson,"[James] and his granddaughter [Dolores] went to the zoo, and had a great day looking at all the animals. [Dolores] went out for pizza with her father [Joshua]. [Joshua]'s son, [Joseph], had been misbehaving, so [Joshua] had to spank him.","[{('James', 'grandson', 'Joseph'): [('James', 'granddaughter', 'Dolores'), ('Dolores', 'brother', 'Joseph')]}, {('Dolores', 'brother', 'Joseph'): [('Dolores', 'father', 'Joshua'), ('Joshua', 'son', 'Joseph')]}]",granddaughter-father-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['granddaughter', 'father', 'son']","(0, 3)","James:male,Dolores:female,Joshua:male,Joseph:male",train
2039,031a041b-c131-4583-87bc-9bce9e95c884,"[Wilhelmina] realized that her father [Francisco] was gay. [Wilhelmina] went to visit her aunt, [Lynn], who's birthday was yesterday. [Dolores] was excited for today, its her daughter's, [Lynn], spring break. She will finally get to see her.","('Francisco', 'Dolores')",17,niece,"[Wilhelmina] realized that her father [Francisco] was gay. [Wilhelmina] went to visit her aunt, [Lynn], who's birthday was yesterday. [Dolores] was excited for today, its her daughter's, [Lynn], spring break. She will finally get to see her.","[{('Francisco', 'niece', 'Dolores'): [('Francisco', 'sister', 'Lynn'), ('Lynn', 'daughter', 'Dolores')]}, {('Francisco', 'sister', 'Lynn'): [('Francisco', 'daughter', 'Wilhelmina'), ('Wilhelmina', 'aunt', 'Lynn')]}]",daughter-aunt-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'aunt', 'daughter']","(0, 3)","Francisco:male,Wilhelmina:female,Lynn:female,Dolores:female",train
2040,1a860a3a-361c-41cc-83a5-9ac31c4eba50,[David] does n't always get along with her brother [Wesley]. Sometimes they fight like siblings do. [Johnson]'s grandmother [Frances] and mother [David] went to get their nails done togehter.,"('Wesley', 'Frances')",6,mother,[David] does n't always get along with her brother [Wesley]. Sometimes they fight like siblings do. [Johnson]'s grandmother [Frances] and mother [David] went to get their nails done togehter.,"[{('Wesley', 'mother', 'Frances'): [('Wesley', 'sister', 'David'), ('David', 'mother', 'Frances')]}, {('David', 'mother', 'Frances'): [('David', 'son', 'Johnson'), ('Johnson', 'grandmother', 'Frances')]}]",sister-son-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'son', 'grandmother']","(0, 3)","Wesley:male,David:female,Johnson:male,Frances:female",train
2041,820473c4-8c20-4ad4-8c89-efc85427b4a5,[Brandon]'s brother [Johnson] and mother [David] met him early in the morning before his college graduation. [Lena] took her sister [David] out for dinner to celebrate her birthday.,"('Johnson', 'Lena')",0,aunt,[Brandon]'s brother [Johnson] and mother [David] met him early in the morning before his college graduation. [Lena] took her sister [David] out for dinner to celebrate her birthday.,"[{('Johnson', 'aunt', 'Lena'): [('Johnson', 'mother', 'David'), ('David', 'sister', 'Lena')]}, {('Johnson', 'mother', 'David'): [('Johnson', 'brother', 'Brandon'), ('Brandon', 'mother', 'David')]}]",brother-mother-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'mother', 'sister']","(0, 3)","Johnson:male,Brandon:male,David:female,Lena:female",train
2042,539b1a99-ced0-4232-8764-8c9a09ed40a6,[Frances] is making tacos with her son [Hugh]. [Hugh]'s son [Brandon] loves tacos. [Frances] and her son [Francisco] went to the zoo and then out to dinner yesterday.,"('Brandon', 'Francisco')",8,uncle,[Frances] is making tacos with her son [Hugh]. [Hugh]'s son [Brandon] loves tacos. [Frances] and her son [Francisco] went to the zoo and then out to dinner yesterday.,"[{('Brandon', 'uncle', 'Francisco'): [('Brandon', 'father', 'Hugh'), ('Hugh', 'brother', 'Francisco')]}, {('Hugh', 'brother', 'Francisco'): [('Hugh', 'mother', 'Frances'), ('Frances', 'son', 'Francisco')]}]",father-mother-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'mother', 'son']","(0, 3)","Brandon:male,Hugh:male,Frances:female,Francisco:male",train
2043,63a7eb10-d27c-4b0a-8640-56f2b212ac90,[Tina] talks to her sister [Mildred] on the phone each night before bed. [Theodore] is lucky if he talks to his sister [Tina] once a month. [Theodore] loves playing hide and seek with his grandfather [James].,"('Mildred', 'James')",2,grandfather,[Tina] talks to her sister [Mildred] on the phone each night before bed. [Theodore] is lucky if he talks to his sister [Tina] once a month. [Theodore] loves playing hide and seek with his grandfather [James].,"[{('Mildred', 'grandfather', 'James'): [('Mildred', 'sister', 'Tina'), ('Tina', 'grandfather', 'James')]}, {('Tina', 'grandfather', 'James'): [('Tina', 'brother', 'Theodore'), ('Theodore', 'grandfather', 'James')]}]",sister-brother-grandfather,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'brother', 'grandfather']","(0, 3)","Mildred:female,Tina:female,Theodore:male,James:male",train
2044,e78cf5e1-9645-43c8-bb59-f68985750dd7,"[Thomas] and his father [Joshua] went to town for some supplies. While in town they ran into [Joshua]'s brother, [Hugh]. [Joseph] helped his brother, [Thomas], study for the chemistry exam.","('Joseph', 'Hugh')",8,uncle,"[Joseph] helped his brother, [Thomas], study for the chemistry exam. [Thomas] and his father [Joshua] went to town for some supplies. While in town they ran into [Joshua]'s brother, [Hugh].","[{('Joseph', 'uncle', 'Hugh'): [('Joseph', 'father', 'Joshua'), ('Joshua', 'brother', 'Hugh')]}, {('Joseph', 'father', 'Joshua'): [('Joseph', 'brother', 'Thomas'), ('Thomas', 'father', 'Joshua')]}]",brother-father-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'brother']","(0, 3)","Joseph:male,Thomas:male,Joshua:male,Hugh:male",train
2045,58d29074-13b2-477e-a33e-c7408a770b26,"[Joseph] is a factory worker. He has a wonderful sister by the name of [Dolores]. [Dolores] and her grandmother, [Frances], spend a lot of time together, just talking. They're kindred spirits. [Joseph] and his brother [Thomas] went to the movies. [Joseph] wanted to see an action movie, but [Thomas] convinced him to go to a horror film instead.","('Thomas', 'Frances')",7,grandmother,"[Joseph] and his brother [Thomas] went to the movies. [Joseph] wanted to see an action movie, but [Thomas] convinced him to go to a horror film instead. [Joseph] is a factory worker. He has a wonderful sister by the name of [Dolores]. [Dolores] and her grandmother, [Frances], spend a lot of time together, just talking. They're kindred spirits.","[{('Thomas', 'grandmother', 'Frances'): [('Thomas', 'brother', 'Joseph'), ('Joseph', 'grandmother', 'Frances')]}, {('Joseph', 'grandmother', 'Frances'): [('Joseph', 'sister', 'Dolores'), ('Dolores', 'grandmother', 'Frances')]}]",brother-sister-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'sister', 'grandmother']","(0, 3)","Thomas:male,Joseph:male,Dolores:female,Frances:female",train
2046,84781bc9-6d53-4e6c-86eb-07b4e47b9b3f,"[Anna] loves to go hunting with her uncle [Hugh]. He is teaching her all the tricks. [Cindy]'s son, [Pete], played with the cake dough while [Cindy]'s daughter, [Anna], mixed together ingredients.","('Pete', 'Hugh')",8,uncle,"[Cindy]'s son, [Pete], played with the cake dough while [Cindy]'s daughter, [Anna], mixed together ingredients. [Anna] loves to go hunting with her uncle [Hugh]. He is teaching her all the tricks.","[{('Pete', 'uncle', 'Hugh'): [('Pete', 'mother', 'Cindy'), ('Cindy', 'brother', 'Hugh')]}, {('Cindy', 'brother', 'Hugh'): [('Cindy', 'daughter', 'Anna'), ('Anna', 'uncle', 'Hugh')]}]",mother-daughter-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'uncle']","(0, 3)","Pete:male,Cindy:female,Anna:female,Hugh:male",train
2047,00f5b4d1-fa77-4981-9801-6bad323c2bbb,"[Clarence] went to stay with his uncle [Wesley] last weekend and had a great time. [Lynn] picked up her daughter [Dolores] from school early. [Clarence] was so excited to introduce his new girlfriend to his mother, [Lynn].","('Dolores', 'Wesley')",8,uncle,"[Lynn] picked up her daughter [Dolores] from school early. [Clarence] was so excited to introduce his new girlfriend to his mother, [Lynn]. [Clarence] went to stay with his uncle [Wesley] last weekend and had a great time.","[{('Dolores', 'uncle', 'Wesley'): [('Dolores', 'mother', 'Lynn'), ('Lynn', 'brother', 'Wesley')]}, {('Lynn', 'brother', 'Wesley'): [('Lynn', 'son', 'Clarence'), ('Clarence', 'uncle', 'Wesley')]}]",mother-son-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'uncle']","(0, 3)","Dolores:female,Lynn:female,Clarence:male,Wesley:male",train
2048,e4522f0e-bfba-4e26-95e7-52d09d63fdde,"[Leonard] took his sister [Anna] out to dinner for her birthday. [Francisco] likes to take his daughter [Anna] fishing. [James] decided to take his son, [Francisco], on a ski vacation.","('James', 'Leonard')",10,grandson,"[James] decided to take his son, [Francisco], on a ski vacation. [Francisco] likes to take his daughter [Anna] fishing. [Leonard] took his sister [Anna] out to dinner for her birthday.","[{('James', 'grandson', 'Leonard'): [('James', 'granddaughter', 'Anna'), ('Anna', 'brother', 'Leonard')]}, {('James', 'granddaughter', 'Anna'): [('James', 'son', 'Francisco'), ('Francisco', 'daughter', 'Anna')]}]",son-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'daughter', 'brother']","(0, 3)","James:male,Francisco:male,Anna:female,Leonard:male",train
2049,c1294319-d0ce-4872-a42b-9f40d2eb90ba,[Frances] had a heart-to-heart conversation with her daughter [David] about some things. [Wilhelmina] was excited to go to Grandma [Frances]'s house. [Frances] was equally excited to see her son [Francisco] and his daughter [Wilhelmina],"('Francisco', 'David')",4,sister,[Wilhelmina] was excited to go to Grandma [Frances]'s house. [Frances] was equally excited to see her son [Francisco] and his daughter [Wilhelmina] [Frances] had a heart-to-heart conversation with her daughter [David] about some things.,"[{('Francisco', 'sister', 'David'): [('Francisco', 'mother', 'Frances'), ('Frances', 'daughter', 'David')]}, {('Francisco', 'mother', 'Frances'): [('Francisco', 'daughter', 'Wilhelmina'), ('Wilhelmina', 'grandmother', 'Frances')]}]",daughter-grandmother-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'grandmother', 'daughter']","(0, 3)","Francisco:male,Wilhelmina:female,Frances:female,David:female",train
2050,f8f505fc-2d6a-4a84-9985-2b43dd0f4ea3,"[Lena] wants her nephew, [Thomas] to come visit her at the beach. [Lena] took her son, [Theodore], to go get baked goods from the local bakery. [Joshua]'s son [Thomas] entered rehab for the ninth time at the age of thirty.","('Joshua', 'Theodore')",14,nephew,"[Joshua]'s son [Thomas] entered rehab for the ninth time at the age of thirty. [Lena] wants her nephew, [Thomas] to come visit her at the beach. [Lena] took her son, [Theodore], to go get baked goods from the local bakery.","[{('Joshua', 'nephew', 'Theodore'): [('Joshua', 'sister', 'Lena'), ('Lena', 'son', 'Theodore')]}, {('Joshua', 'sister', 'Lena'): [('Joshua', 'son', 'Thomas'), ('Thomas', 'aunt', 'Lena')]}]",son-aunt-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'aunt', 'son']","(0, 3)","Joshua:male,Thomas:male,Lena:female,Theodore:male",train
2051,5e209f8f-c192-4dd8-b709-139073e4b50e,"[Vanetta] called her dad [Hugh] to pick her up from school. [Brandon] and his father [Hugh] went to the golf course in town on Saturday and had a great time. [Vanetta] adores her daughter [David]. [David] loves her very much, too.","('David', 'Brandon')",15,son,"[Vanetta] adores her daughter [David]. [David] loves her very much, too. [Vanetta] called her dad [Hugh] to pick her up from school. [Brandon] and his father [Hugh] went to the golf course in town on Saturday and had a great time.","[{('David', 'son', 'Brandon'): [('David', 'daughter', 'Vanetta'), ('Vanetta', 'brother', 'Brandon')]}, {('Vanetta', 'brother', 'Brandon'): [('Vanetta', 'father', 'Hugh'), ('Hugh', 'son', 'Brandon')]}]",daughter-father-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'father', 'son']","(0, 3)","David:female,Vanetta:female,Hugh:male,Brandon:male",train
2052,43c26675-ee30-4b6d-85db-b49d18e92a55,"[David] took her son [Johnson] to the park for the afternoon. [Johnson]'s aunt, [Lena], bought him a car on valentines [Hugh] bought a lovely bouquet of flowers for his wife, [David]. They were mostly roses, which are her favorite flower.","('Hugh', 'Lena')",4,sister,"[Hugh] bought a lovely bouquet of flowers for his wife, [David]. They were mostly roses, which are her favorite flower. [David] took her son [Johnson] to the park for the afternoon. [Johnson]'s aunt, [Lena], bought him a car on valentines","[{('Hugh', 'sister', 'Lena'): [('Hugh', 'son', 'Johnson'), ('Johnson', 'aunt', 'Lena')]}, {('Hugh', 'son', 'Johnson'): [('Hugh', 'wife', 'David'), ('David', 'son', 'Johnson')]}]",wife-son-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'aunt']","(0, 3)","Hugh:male,David:female,Johnson:male,Lena:female",train
2053,cb43d048-a81a-468c-bd55-7b05e4b4bf2d,"[Lena] took her brother [Joshua] to work Monday because his car was in the shop getting a tune up. [Lena] has been waiting around all day for her son, [Irvin]. [Joshua] and her sister [Cindy] decided to take a trip to Mexico together.","('Cindy', 'Irvin')",14,nephew,"[Joshua] and her sister [Cindy] decided to take a trip to Mexico together. [Lena] took her brother [Joshua] to work Monday because his car was in the shop getting a tune up. [Lena] has been waiting around all day for her son, [Irvin].","[{('Cindy', 'nephew', 'Irvin'): [('Cindy', 'sister', 'Lena'), ('Lena', 'son', 'Irvin')]}, {('Cindy', 'sister', 'Lena'): [('Cindy', 'brother', 'Joshua'), ('Joshua', 'sister', 'Lena')]}]",brother-sister-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'sister', 'son']","(0, 3)","Cindy:female,Joshua:male,Lena:female,Irvin:male",train
2054,ed2da3ff-336c-46bf-8390-1b35cd7471db,"[Hugh] wanted his son, [Michael], to go fishing with him. [Michael] went skiing with his brother [Johnson]. [Johnson]'s sister [Vanetta] watched from the ski lodge.","('Vanetta', 'Hugh')",5,father,"[Michael] went skiing with his brother [Johnson]. [Johnson]'s sister [Vanetta] watched from the ski lodge. [Hugh] wanted his son, [Michael], to go fishing with him.","[{('Vanetta', 'father', 'Hugh'): [('Vanetta', 'brother', 'Johnson'), ('Johnson', 'father', 'Hugh')]}, {('Johnson', 'father', 'Hugh'): [('Johnson', 'brother', 'Michael'), ('Michael', 'father', 'Hugh')]}]",brother-brother-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'brother', 'father']","(0, 3)","Vanetta:female,Johnson:male,Michael:male,Hugh:male",train
2055,21e75550-ebd8-49a0-b6a6-87bec76e6e2c,"[James] played cards with his son. His son's daughter [Wilhelmina] did not find it to be amusing. [Wilhelmina] asked her brother [Leonard] if he wanted to go to the skating rink. [Leonard] saw his younger sister [Anna] crying because she wanted to skate too, but could n't with her broken leg.","('Anna', 'James')",2,grandfather,"[Wilhelmina] asked her brother [Leonard] if he wanted to go to the skating rink. [Leonard] saw his younger sister [Anna] crying because she wanted to skate too, but could n't with her broken leg. [James] played cards with his son. His son's daughter [Wilhelmina] did not find it to be amusing.","[{('Anna', 'grandfather', 'James'): [('Anna', 'brother', 'Leonard'), ('Leonard', 'grandfather', 'James')]}, {('Leonard', 'grandfather', 'James'): [('Leonard', 'sister', 'Wilhelmina'), ('Wilhelmina', 'grandfather', 'James')]}]",brother-sister-grandfather,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'sister', 'grandfather']","(0, 3)","Anna:female,Leonard:male,Wilhelmina:female,James:male",train
2056,8c32e702-4c5b-41c8-ad4e-fbeb9fcb1566,"[Thomas] was finally coming of age and it was time for him and his father to go on a coming of age camping trip. [Dolores], [Joshua]'s younger daughter, decided she wanted to go on the trip despite being several years younger. [Dolores] got a big birthday cake from her aunt [Lena].","('Thomas', 'Lena')",0,aunt,"[Thomas] was finally coming of age and it was time for him and his father to go on a coming of age camping trip. [Dolores], [Joshua]'s younger daughter, decided she wanted to go on the trip despite being several years younger. [Dolores] got a big birthday cake from her aunt [Lena].","[{('Thomas', 'aunt', 'Lena'): [('Thomas', 'father', 'Joshua'), ('Joshua', 'sister', 'Lena')]}, {('Joshua', 'sister', 'Lena'): [('Joshua', 'daughter', 'Dolores'), ('Dolores', 'aunt', 'Lena')]}]",father-daughter-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'aunt']","(0, 3)","Thomas:male,Joshua:male,Dolores:female,Lena:female",train
2057,8aae82f6-f398-4dc8-9653-ef7ae63b57e7,[David] was playing in the sandbox with her brother [Wesley]. [Wesley]'s son is [Irvin]. [Irvin] and his father always go fishing together on Sundays and have a great time together. [David] loves painting with her father. His name is [James].,"('James', 'Irvin')",10,grandson,[David] loves painting with her father. His name is [James]. [David] was playing in the sandbox with her brother [Wesley]. [Wesley]'s son is [Irvin]. [Irvin] and his father always go fishing together on Sundays and have a great time together.,"[{('James', 'grandson', 'Irvin'): [('James', 'son', 'Wesley'), ('Wesley', 'son', 'Irvin')]}, {('James', 'son', 'Wesley'): [('James', 'daughter', 'David'), ('David', 'brother', 'Wesley')]}]",daughter-brother-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'brother', 'son']","(0, 3)","James:male,David:female,Wesley:male,Irvin:male",train
2058,6961c869-40be-4e7d-a89d-2febcaf0d26c,[Lynn] brought her son [Thomas] and her father [James] with her to the local swap-meet to hunt for nice antiques. [James] bought a book for his son [Hugh].,"('Hugh', 'Thomas')",14,nephew,[James] bought a book for his son [Hugh]. [Lynn] brought her son [Thomas] and her father [James] with her to the local swap-meet to hunt for nice antiques.,"[{('Hugh', 'nephew', 'Thomas'): [('Hugh', 'sister', 'Lynn'), ('Lynn', 'son', 'Thomas')]}, {('Hugh', 'sister', 'Lynn'): [('Hugh', 'father', 'James'), ('James', 'daughter', 'Lynn')]}]",father-daughter-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'son']","(0, 3)","Hugh:male,James:male,Lynn:female,Thomas:male",train
2059,aeac39f9-75e0-47de-a6e2-5c50042be79d,"[Wilhelmina] and her mother [Cindy] went dress shopping on Saturday. Everyone said [Johnson] looked just like his father, [Hugh]. They had the same build, facial features, and even combed their hair in a similar style. [Wilhelmina] took her uncle [Hugh] to the grocery store.","('Cindy', 'Johnson')",14,nephew,"[Wilhelmina] and her mother [Cindy] went dress shopping on Saturday. [Wilhelmina] took her uncle [Hugh] to the grocery store. Everyone said [Johnson] looked just like his father, [Hugh]. They had the same build, facial features, and even combed their hair in a similar style.","[{('Cindy', 'nephew', 'Johnson'): [('Cindy', 'brother', 'Hugh'), ('Hugh', 'son', 'Johnson')]}, {('Cindy', 'brother', 'Hugh'): [('Cindy', 'daughter', 'Wilhelmina'), ('Wilhelmina', 'uncle', 'Hugh')]}]",daughter-uncle-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'uncle', 'son']","(0, 3)","Cindy:female,Wilhelmina:female,Hugh:male,Johnson:male",train
